,id,campaign_id,coupon_id,customer_id,campaign_type,start_date,end_date,campaign_type_X,campaign_type_Y,campaign_duration_days,age_range,marital_status,rented,family_size,no_of_children,income_bracket,age_range_18-25,age_range_26-35,age_range_36-45,age_range_46-55,age_range_56-70,age_range_70+,marital_status_Married,marital_status_Single,has_demographics,n_category_matches,n_brand_matches,coupon_relevance_ratio,n_transactions,total_spend,avg_spend,coupon_usage_rate,coupon_discount_ratio
35686,91097,18,1060,374,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,3.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,50,0,0.0728862973760933,686,117941.54000000001,171.92644314868807,0.0029154518950437317,0.0015100701584869927
35687,91099,18,387,350,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,299,0,0.661504424778761,452,45083.340000000004,99.74190265486726,0.004424778761061947,0.0013825506273492602
35688,91103,22,492,464,X,2013-09-16,2013-10-18,1,0,32,46-55,Married,0.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3064,25,0.7472181906144171,4134,432020.30000000005,104.5041848089018,0.053217223028543786,0.017473229845912333
35689,91104,18,258,646,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0,0.05043859649122807,456,51565.17,113.08151315789473,0.0,-0.0
35690,91105,22,907,228,X,2013-09-16,2013-10-18,1,0,32,26-35,Married,0.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1452,55,0.7595766129032258,1984,198526.58,100.0638004032258,0.04334677419354839,0.011233558750672076
35691,91107,17,673,379,Y,2013-07-29,2013-08-30,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2049,3,0.7679640718562875,2672,329583.88,123.34726047904192,0.0074850299401197605,0.00287149966193735
35692,91108,21,242,915,Y,2013-09-16,2013-10-18,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,78,0.1173974540311174,707,85367.84,120.74659123055162,0.0014144271570014145,0.00041725314825817307
35693,91109,18,206,775,X,2013-08-10,2013-10-04,1,0,55,18-25,Married,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,90,55,0.8682634730538922,167,14976.02,89.67676646706587,0.0,-0.0
35694,91111,18,633,1458,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,152,0,0.1289228159457167,1179,131756.75,111.75296861747243,0.010178117048346057,0.0034820227426678326
35695,91115,23,943,141,Y,2013-10-08,2013-11-15,0,1,38,56-70,Married,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1124,0,0.6512166859791425,1726,221755.13999999998,128.47922363847044,0.0011587485515643105,0.0003742416072069401
35696,91117,18,231,352,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,454,369,1.3536184210526316,608,93045.2,153.03486842105264,0.014802631578947368,0.00713201755705829
35697,91119,25,527,780,Y,2013-10-21,2013-11-22,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,465,14,0.560233918128655,855,93029.42,108.80633918128655,0.004678362573099415,0.0015698259754817346
35698,91124,18,235,305,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1368,234,0.8924791086350975,1795,226702.56,126.29669080779944,0.019498607242339833,0.0051142342636095505
35699,91125,17,1038,994,Y,2013-07-29,2013-08-30,0,1,32,46-55,Single,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,694,1,0.5981067125645438,1162,186064.21000000002,160.12410499139418,0.0034423407917383822,0.0011103156270622918
35700,91133,22,929,748,X,2013-09-16,2013-10-18,1,0,32,46-55,Married,0.0,3.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1810,19,0.7786292039165602,2349,308723.94999999995,131.4278203490847,0.14687100893997446,0.034829853660527474
35701,91136,18,229,306,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,464,323,1.3880070546737213,567,74599.37,131.56855379188713,0.0,-0.0
35702,91141,16,35,1350,Y,2013-07-15,2013-08-16,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,746,31,0.7392959086584205,1051,118101.0,112.37012369172217,0.006660323501427212,0.002020812694219354
35703,91145,18,499,1223,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199,0,0.6768707482993197,294,39141.55,133.1345238095238,0.0,-0.0
35704,91146,19,455,128,Y,2013-08-26,2013-09-27,0,1,32,36-45,Married,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,338,22,0.16129032258064516,2232,195935.43,87.78469086021505,0.005376344086021506,0.0030886705890813115
35705,91148,23,943,622,Y,2013-10-08,2013-11-15,0,1,38,36-45,Married,0.0,4.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,680,0,0.3067207938655841,2217,288778.79000000004,130.25655841226884,0.0004510599909788002,6.167350448417627e-05
35706,91151,18,202,335,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,455,176,1.1267857142857143,560,44342.71,79.18341071428571,0.005357142857142857,0.0032532968778859026
35707,91153,22,869,755,X,2013-09-16,2013-10-18,1,0,32,36-45,Married,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,945,7,0.7041420118343196,1352,167521.13,123.90616124260356,0.008875739644970414,0.0062363476177602194
35708,91154,23,40,1142,Y,2013-10-08,2013-11-15,0,1,38,56-70,Married,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,18,154,0.20722891566265061,830,107464.35999999999,129.47513253012048,0.0855421686746988,0.016387386478642782
35709,91159,18,777,661,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,402,0,0.6871794871794872,585,76264.93,130.3674017094017,0.013675213675213675,0.004483712238377457
35710,91160,18,192,399,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,481,258,1.1861958266452648,623,103665.85,166.3978330658106,0.008025682182985553,0.0017180199651090496
35711,91166,17,583,112,Y,2013-07-29,2013-08-30,0,1,32,46-55,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,840,0,0.8,1050,89215.45999999999,84.96710476190475,0.011428571428571429,0.0032140169428034114
35712,91172,18,205,1544,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1202,373,0.9692307692307692,1625,150453.41,92.58671384615384,0.016615384615384615,0.006841852238510246
35713,91175,18,640,393,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,366,0,0.7721518987341772,474,39268.65,82.84525316455696,0.012658227848101266,0.01628219966818314
35714,91178,20,838,257,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326,12,0.2975352112676056,1136,141965.78,124.96987676056338,0.020246478873239437,0.00636033556819115
35715,91179,18,175,551,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,23,383,0.4305408271474019,943,117566.37,124.67271474019087,0.06256627783669141,0.014763745788868025
35716,91183,18,514,362,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1151,0,0.7673333333333333,1500,153061.05,102.04069999999999,0.0013333333333333333,0.0007097821424849758
35717,91186,18,461,1460,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,2.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1202,0,0.6082995951417004,1976,269506.73,136.3900455465587,0.003036437246963563,0.0013600031435207574
35718,91189,18,789,159,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,351,1,0.8054919908466819,437,42717.759999999995,97.75231121281463,0.032036613272311214,0.03919072535638573
35719,91190,18,503,1098,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,509,0,0.7366136034732272,691,60324.72,87.30060781476122,0.001447178002894356,0.0005904710374121918
35720,91193,18,202,1385,X,2013-08-10,2013-10-04,1,0,55,36-45,Single,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,904,336,0.9178386380458919,1351,138599.86,102.59056994818651,0.030347890451517395,0.0075916382599520655
35721,91194,18,1005,706,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,124,0,0.06828193832599119,1816,212656.41999999998,117.10155286343611,0.06332599118942732,0.020265412161081242
35722,91198,18,180,1100,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,653,125,0.779559118236473,998,99663.72,99.86344689378758,0.023046092184368736,0.006343833041752806
35723,91199,18,694,855,X,2013-08-10,2013-10-04,1,0,55,56-70,Married,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,33,1,0.09970674486803519,341,76745.68,225.0606451612903,0.07038123167155426,0.0190060209252169
35724,91200,23,1113,1555,Y,2013-10-08,2013-11-15,0,1,38,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,517,0,0.11432994250331711,4522,518142.13999999996,114.58251658558159,0.016585581601061477,0.00786095105099925
35725,91202,20,836,433,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,333,0,0.23802716225875625,1399,170108.57,121.59297355253753,0.03788420300214439,0.013543468150957942
35726,91208,22,957,8,X,2013-09-16,2013-10-18,1,0,32,26-35,Married,0.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,880,1,0.6684370257966616,1318,299482.15,227.22469650986343,0.1456752655538695,0.02205570515638411
35727,91211,22,993,1017,X,2013-09-16,2013-10-18,1,0,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1395,0,0.7627118644067796,1829,193445.22999999998,105.76557135046473,0.006014215418261345,0.0020346327485045767
35728,91212,18,499,829,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,517,0,0.748191027496382,691,55411.619999999995,80.19047756874095,0.001447178002894356,0.0008613716761935493
35729,91217,18,988,1215,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,211,0,0.17266775777414076,1222,127347.42,104.21229132569557,0.004091653027823241,0.002041816002240171
35730,91219,23,899,1305,Y,2013-10-08,2013-11-15,0,1,38,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,743,5,0.6932344763670065,1079,118203.65,109.54925857275255,0.009267840593141797,0.006644634070098513
35731,91220,22,492,1412,X,2013-09-16,2013-10-18,1,0,32,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,731,5,0.7991313789359392,921,100810.29,109.4574267100977,0.038002171552660155,0.009080719835246977
35732,91221,23,899,566,Y,2013-10-08,2013-11-15,0,1,38,26-35,Married,0.0,4.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2089,49,0.8055764883195177,2654,307490.77,115.8593707611153,0.08251695553880935,0.02028470643200119
35733,91225,18,387,813,X,2013-08-10,2013-10-04,1,0,55,26-35,Single,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,848,0,0.6905537459283387,1228,93010.4,75.7413680781759,0.02035830618892508,0.010493235165099818
35734,91229,22,583,866,X,2013-09-16,2013-10-18,1,0,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1578,2,0.7066189624329159,2236,276567.08,123.6883184257603,0.0031305903398926656,0.0008500288609909753
35735,91232,18,191,7,X,2013-08-10,2013-10-04,1,0,55,26-35,Married,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,787,203,0.9401709401709402,1053,107477.03,102.06745489078823,0.016144349477682812,0.007307887089920515
35736,91233,18,288,1560,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,119,0,0.5586854460093896,213,20914.489999999998,98.1900938967136,0.15492957746478872,0.047073105774991415
35737,91234,18,942,854,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,424,0,0.75177304964539,564,53272.979999999996,94.45563829787233,0.0017730496453900709,0.00036772863091195576
35738,91237,17,173,515,Y,2013-07-29,2013-08-30,0,1,32,26-35,Married,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1811,1,0.6993438826707835,2591,230112.41000000003,88.81219992280974,0.0007719027402547279,0.00023219086706362333
35739,91238,20,726,1440,Y,2013-09-07,2013-11-16,0,1,70,26-35,Married,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,149,2,0.7704081632653061,196,14142.77,72.15698979591836,0.01020408163265306,0.006296503443102023
35740,91241,18,648,1028,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,457,14,0.607741935483871,775,121195.48999999999,156.38127741935483,0.005161290322580645,0.0013814045390632937
35741,91242,22,927,60,X,2013-09-16,2013-10-18,1,0,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2519,11,0.7602163461538461,3328,274081.02,82.35607572115386,0.02013221153846154,0.007735303962310122
35742,91246,18,468,687,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,652,20,0.7051416579223505,953,121039.46,127.00887722980063,0.005246589716684155,0.001206548674291838
35743,91250,22,801,409,X,2013-09-16,2013-10-18,1,0,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,723,28,0.6908923643054278,1087,155744.6,143.2793008279669,0.00919963201471941,0.0017312959807274215
35744,91251,18,254,1309,X,2013-08-10,2013-10-04,1,0,55,26-35,Married,0.0,3.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,254,6,0.14933946008041354,1741,201816.8,115.9200459506031,0.013210798391728892,0.004297709605939644
35745,91252,18,903,971,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,914,28,0.8937381404174574,1054,77397.51000000001,73.43217267552183,0.008538899430740038,0.0021632478874320372
35746,91254,18,201,813,X,2013-08-10,2013-10-04,1,0,55,26-35,Single,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,848,184,0.8403908794788274,1228,93010.4,75.7413680781759,0.02035830618892508,0.010493235165099818
35747,91257,17,1069,446,Y,2013-07-29,2013-08-30,0,1,32,36-45,Single,0.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,915,0,0.6979405034324943,1311,158186.21,120.66072463768116,0.0015255530129672007,0.0004503553122614165
35748,91259,20,397,453,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,0,0.03195352214960058,1377,215418.94,156.44076978939725,0.005083514887436456,0.0010830524001278624
35749,91260,18,988,391,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,97,0,0.09651741293532339,1005,82915.10999999999,82.50259701492536,0.013930348258706468,0.0052751543114397375
35750,91261,18,206,771,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,557,53,0.7003444316877153,871,203971.02,234.18027554535016,0.0057405281285878304,0.0007421642545102731
35751,91266,18,560,894,X,2013-08-10,2013-10-04,1,0,55,18-25,Single,0.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,93,1,0.09660842754367935,973,91156.0,93.68550873586845,0.04316546762589928,0.0183538110491904
35752,91267,25,744,230,Y,2013-10-21,2013-11-22,0,1,32,36-45,Married,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1536,0,0.7013698630136986,2190,270279.6,123.41534246575341,0.0027397260273972603,0.0012282466009273362
35753,91269,22,38,300,X,2013-09-16,2013-10-18,1,0,32,70+,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,663,13,0.8556962025316456,790,73058.31,92.47887341772152,0.19240506329113924,0.06226492236133029
35754,91272,22,957,277,X,2013-09-16,2013-10-18,1,0,32,18-25,Married,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,985,0,0.8938294010889292,1102,84639.55,76.80539927404719,0.0027223230490018148,0.0009468386823890248
35755,91275,18,557,831,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,821,0,0.7716165413533834,1064,132189.11,124.23788533834585,0.06860902255639098,0.012610569811688725
35756,91277,18,856,231,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,165,0,0.07695895522388059,2144,157053.33,73.25248600746268,0.006063432835820896,0.004533746594230126
35757,91282,21,574,1404,Y,2013-09-16,2013-10-18,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1202,7,0.6559956592512208,1843,228774.15999999997,124.1313944655453,0.015735214324470972,0.0037833818294863374
35758,91283,18,573,649,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,0,0.013888888888888888,1008,92740.35,92.00431547619048,0.00992063492063492,0.0029344292964173626
35759,91284,22,927,1232,X,2013-09-16,2013-10-18,1,0,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,741,2,0.6466492602262838,1149,97756.01000000001,85.07920800696259,0.004351610095735422,0.0016579031816048955
35760,91285,18,774,111,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,402,0,0.7486033519553073,537,66577.25,123.97998137802607,0.0,-0.0
35761,91286,18,1010,1369,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,0.0330672748004561,877,88264.54999999999,100.64372862029646,0.046750285062713795,0.010282384037532623
35762,91288,18,717,1146,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1311,0,0.656484727090636,1997,249252.37,124.8134051076615,0.007511266900350526,0.0026295035830551984
35763,91290,20,1094,1558,Y,2013-09-07,2013-11-16,0,1,70,36-45,Married,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,306,4,0.11367803447011368,2727,276411.52,101.36102676934361,0.06013934726806014,0.03080768847839627
35764,91293,18,501,1580,X,2013-08-10,2013-10-04,1,0,55,26-35,Married,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,12,0,0.022684310018903593,529,59426.1,112.33667296786389,0.0,-0.0
35765,91294,25,1109,565,Y,2013-10-21,2013-11-22,0,1,32,26-35,Married,0.0,3.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1296,51,0.7059748427672956,1908,190542.1,99.86483228511531,0.02358490566037736,0.019826851913566607
35766,91296,16,938,1070,Y,2013-07-15,2013-08-16,0,1,32,56-70,Married,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,112,0,0.10265811182401467,1091,162285.14,148.7489825847846,0.12007332722273144,0.024520914237742282
35767,91297,18,657,1379,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,586,0,0.7561290322580645,775,101790.7,131.3428387096774,0.005161290322580645,0.0006824788512113583
35768,91301,18,224,1408,X,2013-08-10,2013-10-04,1,0,55,26-35,Single,0.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,952,309,0.7996195307545974,1577,191327.08000000002,121.323449587825,0.011414077362079899,0.003639683415437061
35769,91302,22,432,1257,X,2013-09-16,2013-10-18,1,0,32,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1603,54,0.7735760971055089,2142,216844.88,101.23477124183007,0.08029878618113913,0.019190999575364652
35770,91305,20,263,686,Y,2013-09-07,2013-11-16,0,1,70,26-35,Married,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,133,2,0.2694610778443114,501,73046.73999999999,145.80187624750496,0.001996007984031936,0.00036565629075301656
35771,91313,18,482,1544,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1202,6,0.7433846153846154,1625,150453.41,92.58671384615384,0.016615384615384615,0.006841852238510246
35772,91315,17,809,854,Y,2013-07-29,2013-08-30,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.010638297872340425,564,53272.979999999996,94.45563829787233,0.0017730496453900709,0.00036772863091195576
35773,91317,23,417,1033,Y,2013-10-08,2013-11-15,0,1,38,36-45,Single,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1946,68,0.7151988636363636,2816,365523.6,129.80241477272727,0.005326704545454545,0.0019090149035520551
35774,91318,22,929,657,X,2013-09-16,2013-10-18,1,0,32,26-35,Married,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1051,10,0.768840579710145,1380,189536.63,137.34538405797102,0.02608695652173913,0.009618246351641897
35775,91319,22,38,649,X,2013-09-16,2013-10-18,1,0,32,46-55,Married,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,693,18,0.7053571428571429,1008,92740.35,92.00431547619048,0.00992063492063492,0.0029344292964173626
35776,91325,19,934,1045,Y,2013-08-26,2013-09-27,0,1,32,36-45,Married,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,28,0,0.029288702928870293,956,104809.35,109.63321129707114,0.0031380753138075313,0.0007306600031390328
35777,91326,18,463,819,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,611,3,0.7397590361445783,830,45322.14,54.60498795180723,0.0,-0.0
35778,91327,16,549,1156,Y,2013-07-15,2013-08-16,0,1,32,70+,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,8,1,0.00861244019138756,1045,151926.86000000002,145.38455502392347,0.0019138755980861245,0.00019930642942268402
35779,91333,20,726,748,Y,2013-09-07,2013-11-16,0,1,70,46-55,Married,0.0,3.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1810,3,0.7718177948063005,2349,308723.94999999995,131.4278203490847,0.14687100893997446,0.034829853660527474
35780,91335,18,203,468,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,272,57,0.8225,400,40195.39,100.488475,0.0025,0.0004430856374325513
35781,91338,18,501,967,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0.0007342143906020558,1362,156733.77000000002,115.07618942731278,0.05947136563876652,0.013474186194844924
35782,91344,18,950,458,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,686,0,0.6060070671378092,1132,99042.51,87.49338339222615,0.0035335689045936395,0.0032547640402085937
35783,91346,20,403,421,Y,2013-09-07,2013-11-16,0,1,70,56-70,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1017,6,0.7060041407867494,1449,187209.53999999998,129.1991304347826,0.00759144237405107,0.002935747825671705
35784,91348,18,632,698,X,2013-08-10,2013-10-04,1,0,55,26-35,Married,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,460,5,0.7841483979763912,593,54748.11,92.3239629005059,0.0016863406408094434,0.0006506160669290683
35785,91351,17,796,709,Y,2013-07-29,2013-08-30,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,513,8,0.668806161745828,779,85696.52,110.00836970474968,0.0025673940949935813,0.00041553612678787885
